3312.020000	3340.510000	3317.640000	3319.330000	3331.580000	3322.010000	3324.350000	3323.280000	3323.880000	3323.640000	3323.450000	3327.170000	3327.550000	3328.260000	3328.430000	3322.070000	3313.780000	3299.100000	3269.400000	3246.000000	3234.600000	3232.290000	3323.400000	3328.030000	3333.570000	3340.550000	3345.650000	3351.680000	3350.310000	3348.080000	3351.480000	3358.810000	3367.650000	3360.550000	3350.880000	3349.120000	3349.900000	3350.880000	3346.930000	3339.760000	3333.260000	3327.570000	3321.950000	3231.140000	3232.720000	3243.070000	3266.740000	3296.920000	3313.240000	3321.610000	3327.930000	3328.090000	3328.280000	3326.670000	3323.950000	3324.100000	3323.600000	3322.950000	3324.490000	3322.020000	3331.240000	3319.410000	3317.760000	3339.810000	3310.470000
3289.870000	3321.950000	3295.690000	3295.960000	3307.350000	3300.080000	3301.380000	3299.980000	3301.350000	3301.840000	3303.140000	3306.290000	3306.950000	3307.640000	3299.920000	3286.510000	3256.420000	3221.020000	3219.940000	3234.680000	3254.620000	3264.700000	3253.290000	3248.380000	3244.695000	3256.230000	3281.040000	3301.740000	3309.540000	3306.420000	3300.915000	3304.555000	3338.305000	3303.430000	3300.385000	3306.370000	3309.845000	3302.010000	3281.295000	3256.490000	3244.930000	3248.950000	3254.190000	3268.090000	3258.890000	3237.770000	3221.270000	3219.890000	3254.070000	3285.450000	3299.380000	3307.230000	3306.780000	3305.850000	3304.350000	3301.230000	3300.940000	3299.860000	3301.260000	3300.100000	3307.330000	3295.870000	3296.050000	3321.560000	3288.990000
3265.820000	3303.930000	3275.590000	3275.290000	3285.210000	3280.470000	3280.900000	3280.510000	3281.580000	3282.180000	3286.550000	3287.580000	3289.180000	3284.160000	3267.230000	3228.530000	3206.200000	3242.630000	3301.560000	3330.170000	3329.280000	3324.880000	3314.450000	3319.330000	3316.010000	3258.050000	3215.580000	3241.460000	3276.010000	3283.200000	3273.170000	3264.940000	3301.370000	3264.230000	3273.780000	3283.300000	3276.460000	3242.090000	3215.890000	3257.900000	3316.330000	3318.980000	3313.570000	3324.160000	3328.520000	3331.630000	3306.680000	3247.690000	3206.720000	3226.490000	3266.620000	3283.550000	3288.430000	3288.600000	3285.680000	3281.480000	3281.390000	3280.400000	3281.010000	3280.530000	3285.330000	3274.870000	3275.950000	3303.910000	3266.020000
3240.600000	3285.530000	3257.750000	3256.380000	3265.130000	3263.070000	3262.420000	3262.930000	3263.960000	3264.930000	3269.900000	3271.010000	3271.240000	3258.930000	3223.580000	3203.200000	3249.950000	3314.180000	3317.170000	3299.070000	3296.020000	3295.800000	3289.990000	3286.430000	3291.400000	3310.250000	3244.740000	3207.870000	3242.970000	3268.080000	3261.310000	3248.980000	3284.200000	3248.470000	3261.670000	3268.460000	3243.600000	3208.410000	3244.080000	3310.230000	3291.320000	3286.400000	3290.190000	3296.080000	3296.070000	3298.090000	3315.680000	3316.470000	3253.960000	3204.090000	3222.160000	3258.880000	3271.130000	3271.580000	3268.290000	3265.080000	3263.980000	3262.940000	3262.650000	3263.070000	3265.070000	3255.820000	3258.190000	3285.460000	3240.840000
3217.130000	3267.980000	3242.490000	3238.940000	3246.840000	3247.160000	3246.160000	3247.220000	3247.890000	3250.090000	3253.980000	3255.050000	3252.880000	3233.130000	3198.850000	3221.990000	3298.810000	3309.060000	3275.830000	3266.440000	3266.960000	3273.290000	3273.660000	3274.500000	3270.270000	3285.690000	3278.820000	3205.180000	3211.890000	3251.340000	3250.360000	3236.430000	3269.230000	3235.970000	3250.530000	3252.020000	3212.800000	3205.060000	3277.880000	3285.850000	3269.780000	3274.010000	3274.260000	3273.730000	3266.740000	3265.660000	3274.380000	3308.180000	3301.030000	3223.700000	3198.760000	3232.600000	3252.510000	3254.960000	3252.850000	3250.450000	3248.070000	3247.140000	3246.210000	3246.940000	3246.900000	3238.410000	3242.680000	3268.000000	3217.500000
3196.930000	3251.870000	3229.700000	3222.720000	3230.250000	3232.380000	3231.030000	3232.380000	3233.310000	3235.650000	3238.960000	3240.940000	3236.890000	3211.210000	3191.490000	3238.820000	3308.730000	3282.350000	3247.200000	3231.240000	3238.670000	3250.970000	3255.860000	3268.010000	3258.500000	3254.620000	3272.490000	3209.610000	3193.040000	3232.970000	3239.640000	3226.100000	3256.540000	3225.720000	3239.880000	3233.750000	3193.760000	3208.900000	3272.100000	3254.270000	3257.790000	3267.820000	3256.030000	3250.890000	3238.440000	3230.490000	3246.370000	3282.240000	3309.200000	3240.030000	3191.420000	3211.230000	3236.640000	3240.580000	3238.400000	3236.550000	3233.170000	3232.060000	3231.020000	3231.820000	3230.460000	3222.150000	3229.850000	3251.730000	3197.420000
3175.540000	3229.185000	3215.125000	3200.240000	3208.695000	3212.485000	3210.960000	3212.180000	3212.950000	3215.565000	3218.540000	3220.250000	3218.575000	3199.635000	3179.895000	3213.700000	3272.705000	3286.120000	3248.595000	3204.300000	3195.545000	3210.075000	3233.160000	3254.020000	3257.730000	3236.300000	3244.900000	3205.860000	3180.300000	3216.820000	3228.880000	3217.060000	3245.840000	3216.730000	3229.270000	3217.530000	3180.610000	3205.120000	3244.830000	3235.810000	3257.860000	3254.800000	3233.780000	3209.940000	3195.090000	3204.160000	3248.580000	3285.795000	3271.680000	3213.320000	3180.005000	3199.870000	3218.370000	3220.595000	3217.715000	3215.915000	3212.900000	3211.610000	3210.950000	3212.130000	3209.155000	3199.585000	3215.255000	3228.975000	3175.075000
3156.560000	3208.450000	3203.650000	3181.110000	3189.530000	3195.030000	3193.880000	3194.390000	3194.540000	3196.540000	3200.040000	3200.610000	3201.090000	3192.830000	3172.500000	3173.970000	3203.850000	3239.800000	3253.210000	3219.310000	3174.200000	3171.250000	3207.450000	3236.120000	3256.690000	3230.070000	3216.200000	3194.500000	3168.910000	3201.930000	3218.320000	3207.960000	3236.690000	3207.600000	3218.720000	3202.440000	3169.020000	3194.090000	3215.840000	3229.660000	3256.600000	3236.300000	3208.170000	3170.950000	3174.080000	3219.590000	3252.520000	3237.960000	3202.640000	3173.710000	3173.220000	3192.880000	3200.890000	3201.240000	3199.100000	3196.820000	3194.720000	3193.990000	3193.770000	3194.730000	3189.930000	3180.530000	3204.010000	3208.340000	3156.350000
3146.270000	3196.320000	3197.900000	3171.470000	3178.770000	3184.840000	3184.270000	3184.150000	3183.890000	3185.020000	3187.810000	3187.740000	3189.440000	3187.240000	3174.530000	3160.180000	3166.820000	3190.330000	3215.910000	3222.060000	3188.010000	3161.080000	3170.920000	3191.980000	3230.440000	3242.415000	3201.210000	3174.400000	3155.925000	3181.680000	3202.915000	3195.205000	3224.405000	3194.675000	3203.420000	3181.505000	3155.785000	3174.275000	3201.175000	3241.850000	3230.360000	3191.525000	3170.025000	3161.200000	3188.440000	3221.610000	3214.540000	3189.110000	3166.340000	3160.740000	3175.120000	3187.030000	3189.550000	3187.760000	3187.390000	3185.060000	3183.940000	3183.860000	3184.150000	3184.500000	3179.120000	3171.030000	3198.120000	3196.160000	3145.720000
3135.530000	3185.460000	3192.830000	3164.090000	3169.920000	3176.010000	3175.720000	3175.210000	3174.470000	3175.110000	3177.310000	3177.530000	3178.360000	3176.740000	3170.510000	3158.520000	3149.820000	3156.600000	3174.390000	3191.910000	3194.850000	3167.570000	3153.300000	3155.190000	3179.570000	3231.040000	3230.550000	3165.230000	3145.850000	3161.370000	3187.790000	3183.690000	3212.970000	3183.100000	3187.920000	3160.490000	3145.810000	3165.990000	3231.060000	3230.570000	3178.920000	3154.810000	3153.230000	3168.130000	3194.790000	3190.930000	3173.450000	3155.980000	3149.960000	3159.100000	3170.400000	3176.650000	3178.380000	3176.910000	3177.610000	3174.920000	3174.460000	3174.850000	3175.600000	3175.630000	3170.140000	3163.810000	3192.950000	3185.250000	3135.500000
3128.710000	3176.520000	3187.500000	3158.940000	3163.010000	3168.600000	3168.490000	3168.050000	3167.140000	3167.120000	3167.880000	3167.780000	3167.000000	3166.490000	3162.920000	3155.650000	3146.600000	3142.410000	3148.120000	3158.580000	3171.530000	3172.050000	3157.410000	3146.760000	3152.650000	3196.150000	3235.070000	3192.080000	3144.840000	3149.660000	3176.980000	3177.210000	3205.660000	3176.610000	3176.500000	3148.610000	3145.420000	3194.970000	3234.260000	3194.750000	3151.710000	3146.740000	3157.650000	3171.980000	3170.910000	3157.900000	3147.750000	3142.270000	3146.820000	3155.660000	3162.760000	3166.080000	3167.030000	3166.920000	3168.560000	3166.770000	3167.130000	3167.710000	3168.310000	3168.290000	3163.210000	3158.760000	3187.580000	3176.520000	3128.850000
3124.530000	3169.540000	3183.730000	3154.960000	3157.990000	3162.520000	3162.340000	3161.680000	3160.590000	3160.000000	3159.970000	3160.110000	3158.360000	3157.270000	3154.520000	3150.800000	3145.570000	3141.240000	3140.520000	3144.090000	3149.610000	3155.770000	3152.050000	3146.740000	3142.040000	3156.220000	3215.340000	3223.910000	3158.080000	3142.310000	3166.020000	3171.470000	3199.190000	3170.790000	3164.700000	3141.810000	3161.080000	3225.110000	3214.090000	3154.970000	3141.720000	3146.800000	3151.820000	3155.360000	3149.310000	3143.890000	3140.400000	3141.340000	3145.530000	3150.640000	3154.250000	3156.930000	3158.170000	3159.360000	3160.560000	3159.730000	3160.630000	3161.470000	3162.180000	3162.330000	3158.160000	3154.910000	3183.460000	3169.590000	3124.560000
3122.170000	3164.855000	3175.580000	3151.690000	3153.185000	3155.815000	3155.485000	3154.800000	3153.620000	3152.510000	3151.825000	3151.745000	3150.545000	3148.580000	3147.855000	3145.870000	3144.400000	3142.770000	3141.975000	3141.680000	3142.910000	3144.135000	3143.840000	3141.690000	3138.860000	3138.380000	3174.770000	3223.840000	3198.620000	3143.020000	3155.100000	3166.050000	3193.500000	3165.240000	3153.270000	3143.820000	3202.390000	3223.470000	3171.930000	3138.080000	3138.930000	3141.700000	3143.860000	3144.080000	3142.875000	3141.735000	3142.020000	3142.765000	3144.380000	3145.745000	3147.710000	3148.435000	3150.150000	3151.830000	3151.935000	3152.400000	3153.600000	3154.625000	3155.370000	3155.695000	3153.210000	3151.680000	3175.290000	3164.875000	3122.160000
3122.090000	3163.790000	3166.330000	3150.400000	3150.360000	3151.220000	3150.760000	3150.320000	3149.440000	3148.350000	3147.620000	3147.050000	3147.100000	3146.020000	3146.280000	3145.590000	3144.940000	3144.760000	3144.940000	3144.200000	3143.910000	3143.570000	3144.220000	3142.170000	3137.700000	3135.130000	3142.160000	3203.610000	3218.540000	3160.350000	3146.500000	3161.560000	3188.810000	3160.650000	3145.020000	3164.560000	3219.130000	3200.580000	3140.880000	3135.110000	3137.810000	3142.260000	3144.110000	3143.620000	3143.900000	3144.210000	3145.020000	3144.900000	3144.900000	3145.470000	3146.320000	3146.040000	3147.080000	3147.010000	3147.570000	3148.340000	3149.350000	3150.160000	3150.760000	3151.180000	3150.310000	3150.420000	3166.070000	3163.840000	3122.070000
3122.760000	3164.250000	3161.020000	3150.050000	3149.470000	3149.480000	3149.160000	3148.780000	3148.130000	3147.760000	3147.090000	3146.180000	3146.210000	3146.580000	3145.400000	3145.520000	3145.670000	3145.860000	3145.300000	3145.400000	3145.140000	3144.920000	3144.130000	3144.160000	3141.620000	3135.390000	3133.810000	3165.180000	3216.620000	3191.350000	3143.840000	3157.860000	3184.930000	3156.490000	3143.720000	3195.310000	3216.310000	3161.060000	3134.040000	3135.860000	3142.000000	3144.180000	3144.110000	3144.900000	3145.180000	3145.520000	3145.430000	3145.930000	3145.840000	3145.620000	3145.470000	3146.610000	3146.180000	3146.270000	3147.100000	3147.720000	3148.090000	3148.730000	3149.190000	3149.470000	3149.430000	3150.060000	3160.830000	3164.310000	3122.730000
3123.790000	3164.490000	3156.880000	3149.780000	3148.910000	3148.560000	3148.360000	3148.350000	3147.920000	3146.750000	3146.210000	3146.180000	3145.880000	3145.730000	3145.650000	3143.720000	3141.380000	3140.260000	3140.420000	3141.590000	3143.670000	3145.860000	3145.160000	3145.110000	3144.915000	3142.675000	3136.190000	3136.785000	3191.955000	3210.810000	3157.480000	3151.030000	3181.555000	3149.260000	3160.840000	3211.930000	3188.030000	3135.700000	3136.370000	3142.695000	3144.995000	3145.070000	3145.015000	3145.710000	3143.220000	3141.090000	3140.070000	3139.790000	3140.970000	3143.340000	3145.480000	3145.850000	3145.910000	3146.170000	3146.190000	3146.860000	3147.920000	3148.330000	3148.360000	3148.560000	3148.910000	3149.770000	3156.730000	3164.530000	3123.790000
3125.020000	3164.090000	3154.210000	3149.460000	3148.610000	3148.070000	3147.610000	3146.990000	3146.700000	3146.430000	3146.140000	3146.440000	3145.720000	3140.720000	3135.890000	3138.660000	3149.950000	3161.520000	3167.620000	3162.650000	3153.010000	3141.240000	3147.380000	3142.280000	3145.010000	3145.340000	3141.470000	3134.300000	3161.030000	3213.010000	3181.290000	3146.930000	3177.840000	3145.390000	3185.410000	3212.770000	3156.750000	3134.730000	3142.140000	3145.360000	3145.110000	3141.800000	3148.290000	3141.830000	3154.750000	3164.110000	3169.920000	3163.810000	3151.700000	3139.520000	3135.720000	3140.140000	3145.580000	3146.400000	3146.030000	3146.320000	3146.650000	3146.970000	3147.610000	3148.090000	3148.610000	3149.460000	3154.130000	3164.130000	3125.020000
3125.940000	3163.400000	3152.810000	3149.260000	3148.420000	3147.870000	3147.400000	3146.960000	3146.500000	3146.240000	3146.300000	3143.380000	3135.190000	3134.860000	3154.030000	3187.900000	3205.120000	3205.830000	3203.540000	3204.040000	3202.250000	3190.680000	3185.390000	3157.460000	3140.040000	3143.650000	3142.070000	3136.080000	3151.620000	3210.840000	3193.980000	3145.840000	3175.890000	3144.760000	3197.630000	3209.640000	3147.990000	3136.210000	3142.330000	3143.660000	3139.780000	3159.550000	3186.430000	3192.520000	3202.060000	3203.750000	3203.240000	3205.680000	3204.930000	3189.970000	3156.600000	3135.260000	3134.710000	3143.050000	3146.310000	3146.260000	3146.500000	3146.950000	3147.400000	3147.870000	3148.420000	3149.260000	3152.750000	3163.430000	3125.950000
3126.290000	3162.030000	3151.970000	3149.160000	3148.320000	3147.675000	3147.350000	3146.975000	3146.795000	3144.705000	3137.815000	3132.365000	3148.145000	3186.160000	3203.950000	3201.530000	3194.910000	3185.175000	3178.755000	3180.315000	3186.850000	3195.025000	3200.030000	3194.430000	3166.310000	3140.270000	3138.820000	3135.400000	3147.990000	3211.250000	3200.130000	3145.350000	3174.490000	3145.140000	3202.220000	3209.720000	3145.260000	3135.210000	3138.620000	3141.050000	3167.990000	3195.960000	3199.410000	3193.580000	3185.695000	3179.525000	3177.790000	3184.320000	3193.350000	3199.710000	3204.105000	3188.005000	3150.255000	3132.590000	3137.570000	3144.580000	3146.785000	3146.990000	3147.350000	3147.680000	3148.315000	3149.155000	3151.910000	3162.050000	3126.305000
3125.710000	3160.150000	3152.480000	3149.330000	3148.640000	3148.150000	3147.860000	3147.100000	3143.410000	3134.630000	3129.940000	3145.950000	3200.200000	3207.770000	3198.740000	3170.630000	3146.930000	3138.890000	3138.370000	3139.370000	3142.870000	3154.580000	3189.740000	3198.930000	3194.790000	3160.930000	3138.650000	3136.220000	3154.560000	3213.760000	3201.180000	3145.650000	3173.570000	3145.700000	3202.930000	3211.930000	3152.340000	3136.000000	3139.450000	3163.420000	3194.850000	3199.600000	3186.030000	3154.120000	3142.630000	3139.030000	3137.990000	3138.600000	3146.610000	3169.810000	3199.030000	3207.380000	3200.950000	3146.980000	3130.050000	3134.410000	3143.240000	3147.080000	3147.880000	3148.150000	3148.640000	3149.320000	3152.400000	3160.200000	3125.730000
3124.840000	3157.750000	3154.380000	3149.610000	3148.790000	3148.220000	3147.220000	3144.080000	3136.820000	3130.280000	3133.270000	3173.100000	3210.790000	3199.010000	3173.880000	3142.940000	3137.050000	3137.970000	3142.400000	3146.170000	3146.360000	3143.160000	3164.430000	3193.700000	3202.670000	3187.200000	3157.100000	3149.050000	3175.050000	3217.050000	3198.190000	3146.140000	3173.970000	3145.880000	3200.080000	3217.070000	3172.680000	3148.810000	3159.460000	3188.830000	3203.710000	3194.680000	3162.470000	3143.030000	3146.370000	3145.840000	3141.950000	3137.770000	3136.970000	3142.600000	3173.460000	3198.080000	3211.270000	3174.900000	3133.590000	3130.220000	3136.640000	3144.020000	3147.220000	3148.230000	3148.790000	3149.580000	3154.250000	3157.850000	3124.860000
3124.030000	3153.430000	3155.980000	3150.950000	3148.710000	3146.970000	3143.970000	3138.540000	3132.180000	3129.910000	3141.500000	3197.950000	3203.750000	3187.850000	3147.680000	3136.650000	3137.130000	3144.540000	3152.940000	3153.430000	3150.350000	3148.920000	3150.510000	3175.300000	3202.640000	3205.810000	3183.250000	3178.130000	3214.275000	3218.400000	3174.890000	3149.655000	3176.415000	3147.855000	3178.595000	3219.435000	3213.465000	3178.450000	3184.720000	3206.680000	3203.270000	3173.070000	3148.470000	3149.130000	3150.470000	3153.670000	3152.610000	3144.010000	3136.980000	3136.750000	3148.090000	3186.160000	3202.850000	3198.750000	3141.990000	3129.960000	3132.090000	3138.470000	3143.980000	3147.000000	3148.690000	3150.850000	3155.930000	3153.590000	3124.050000
3123.060000	3146.670000	3153.640000	3149.970000	3146.420000	3142.950000	3138.930000	3133.900000	3129.810000	3131.950000	3156.910000	3209.310000	3196.920000	3170.330000	3138.480000	3136.370000	3139.470000	3152.140000	3158.100000	3151.350000	3143.430000	3148.590000	3148.535000	3164.895000	3200.055000	3216.945000	3215.870000	3389.410000	3223.460000	3188.800000	3139.850000	3154.600000	3175.210000	3152.310000	3141.900000	3192.950000	3223.030000	3389.155000	3216.580000	3215.970000	3198.195000	3163.460000	3148.535000	3148.150000	3143.600000	3151.900000	3158.100000	3151.500000	3138.960000	3136.420000	3138.810000	3170.150000	3194.770000	3210.010000	3158.720000	3132.090000	3129.780000	3133.840000	3138.930000	3142.990000	3146.480000	3150.020000	3153.780000	3146.890000	3123.080000
3121.760000	3138.400000	3146.840000	3144.140000	3140.900000	3138.020000	3134.550000	3131.090000	3129.370000	3133.690000	3172.270000	3210.650000	3191.060000	3158.130000	3137.680000	3136.530000	3140.320000	3156.440000	3161.850000	3152.480000	3143.870000	3147.810000	3142.730000	3165.620000	3190.480000	3212.960000	3224.130000	3225.010000	3202.340000	3151.970000	3136.560000	3161.210000	3180.190000	3158.750000	3136.330000	3155.160000	3204.480000	3225.140000	3222.950000	3211.730000	3188.900000	3164.780000	3142.340000	3147.700000	3143.590000	3153.250000	3161.800000	3155.490000	3139.460000	3136.460000	3137.430000	3156.610000	3192.340000	3210.550000	3173.700000	3133.790000	3129.390000	3131.060000	3134.550000	3138.050000	3140.950000	3144.300000	3147.080000	3138.620000	3121.790000
3120.220000	3130.680000	3138.700000	3137.830000	3136.180000	3134.150000	3131.670000	3129.580000	3130.370000	3135.030000	3182.890000	3212.440000	3184.640000	3151.750000	3138.020000	3136.955000	3138.060000	3151.495000	3165.815000	3166.835000	3155.875000	3154.080000	3156.450000	3176.890000	3199.030000	3218.380000	3220.190000	3199.830000	3155.570000	3135.770000	3140.020000	3170.460000	3185.150000	3167.680000	3139.170000	3135.910000	3158.770000	3201.490000	3220.660000	3217.050000	3197.640000	3175.240000	3155.250000	3153.780000	3156.140000	3166.895000	3165.085000	3149.995000	3137.590000	3137.005000	3137.890000	3150.370000	3186.780000	3211.280000	3185.010000	3135.280000	3130.420000	3129.570000	3131.660000	3134.170000	3136.220000	3137.930000	3138.870000	3130.820000	3120.260000
